company_name,email,phone,city,website,source_url
"Друштво за трговија, производство, превоз, угостителство и услуги КНИГО-БИРО увоз-извоз ДООЕЛ Битола",knigobiro_bt@yahoo.com,047226609,БИТОЛА,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство,трговија и услуги увоз-извоз РИМА КОНСАЛТИНГ ДООЕЛ Македонска Каменица",nikodinristov@yahoo.com,070896-741,МАКЕДОНСКА КАМЕНИЦА,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за производство трговија и услуги ТОДОРЧЕВ КОНСАЛТИНГ ГЛИ ДООЕЛ увоз-извоз Неготино,todorcev.konsalting@yahoo.com,075856870,НЕГОТИНО,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за трговија и услуги ГОРТИНА ДООЕЛ увоз-извоз Гевгелија,gortina@yahoo.com,034/611-403,ГЕВГЕЛИЈА,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за производство трговија и услуги АЛОПЕКС ДООЕЛ увоз-извоз Скопје,alopeks06@gmail.com,070398734,АЕРОДРОМ,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за услуги,трговија и производство ЕКОНОМИКА-ШОПОВИ ДОО увоз-извоз Штип",economica.acc@gmail.com,032608185,ШТИП,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за книговодствени услуги МОНДАН-БВ ДООЕЛ увоз-извоз Скопје,mondandooel@gmx.com,023072868,КАРПОШ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за сметководствени услуги ФИНПОИНТ ДООЕЛ Скопје,finpointdooel@yahoo.com,078370757,БУТЕЛ,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за консалтинг, промет и услуги ЛБС КОНСАЛТИНГ ДОО Скопје",milelazarevski.int@gmail.com,022460483,ЦЕНТАР,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за проектирање,градежништво,внатрешна и надворешна трговија ДИМАКС-ИНЖИНЕРИНГ Попоски Коле ДООЕЛ Кавадарци",dimakszana@yahoo.com,070324767,КАВАДАРЦИ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за услуги и промет МИЛА КОНСАЛТИНГ ДООЕЛ Скопје,milakonsalting@yahoo.com,078255765,ЦЕНТАР,,https://www.isos.mk/registar-of-accounting-companies/
"Сметководствено биро ОГНАН ДООЕЛ, Пехчево",ognandooel@yahoo.com,033442244,ПЕХЧЕВО,,https://www.isos.mk/registar-of-accounting-companies/
"Трговско друштво за сметководствени, книговодствени работи и даночно советување ПРИНЦИП ПЛУС ДООЕЛ Кичево",principplusdoo@gmail.com,075421297,КИЧЕВО,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за пормет и услуги ВИЗИОН-КОНСАЛТИНГ ДООЕЛ увоз-извоз Скопје,vizion_c@hotmail.com,071390106,КАРПОШ,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за услуги,трговија,инженеринг и проектирање ФЛОГИСТОН  ДОО увоз-извоз Скопје",flogiston1@t.mk,023215950,ЃОРЧЕ ПЕТРОВ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за економско-правен консалтинг ТОТАЛАКАУНТ-КБ ДООЕЛ Скопје,totalakauntkb@yahoo.com,071210074,АЕРОДРОМ,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство,трговија и услуги ЏОНОВИ МСС ДООЕЛ увоз-извоз Штип",dzonovimss@gmail.com,078/394-940,ШТИП,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство, промет и услуги РЕПРО ТРАСТ ДООЕЛ увоз-извоз Скопје",bistra.damjanovska@reprotrust.com.mk,02/5511382,ГАЗИ БАБА,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за услуги ГИВЕКО ДООЕЛ Скопје,ljubisha.giveko@gmail.com,02-3115092,КАРПОШ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за сметководство и финансиски услуги ПРОФИТЕР КОНСАЛТИНГ ПЛУС ДООЕЛ увоз-извоз Неготино,profiterkonsalting@gmail.com,076/665-124,НЕГОТИНО,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за производство трговија и услуги КОЛОНИЈА ПЛУС ДООЕЛ увоз-извоз Велес,bile3001@yahoo.com,043/239-373,ВЕЛЕС,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за услуги трговија и производство МАРИЈОА увоз-извоз ДООЕЛ Охрид,irena_jakimovska@hotmail.com,070/232505,ОХРИД,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за производство трговија и услуги КНИГОВОДСТВЕНО БИРО НЕДИНИ ДООЕЛ увоз-извоз Велес,nedini2@yahoo.com,043/235-779,ВЕЛЕС,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за производство трговија и услуги  КОНСАЛТИНГ-ХРИСМИ ДООЕЛ Гевгелија,biljana_pet@yahoo.com,034/218-393,ГЕВГЕЛИЈА,,https://www.isos.mk/registar-of-accounting-companies/
Трговско друштво за вршење сметководствени услуги ФИНЕКО ДООЕЛ Штип,fineko.stip@hotmail.com,032/385410,ШТИП,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за сметководствени, книговодствени и ревизорски работи и даночно советување 
ЕЛИТ ТАКС И АКАУНТИНГ ДООЕЛ Скопје",elitabiro@yahoo.com,070/393-314,АЕРОДРОМ,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство,градежништво,трговија транспорт и финансиски консалтинг ЕУРО ФАТИ ДОО експорт-импорт с.Пирок,Боговиње",anisa.2011@hotmail.com,070/602503,БОГОВИЊЕ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за промет и услуги КОНСАЛТИНГ ПЛУС ДООЕЛ увоз-извоз Скопје,konsaltingplus@konsaltingplus.com.mk,2402-603,АЕРОДРОМ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за промет и услуги ГАЛОП-ДВ ДОО Скопје,info@galopdv.com.mk,02/3121445,ЦЕНТАР,,https://www.isos.mk/registar-of-accounting-companies/
"Трговско друштво за производство,трговија и услуги РАДЕНКОВИЌ-ЕМ КОНСАЛТИНГ ДООЕЛ увоз-извоз Скопје",radenkovic_em@yahoo.com,075/367-128,КАРПОШ,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство, услуги и трговија на големо и мало БИЗНИС БИРО Анкица ДООЕЛ увоз-извоз Битола",biznisbirodooel@yahoo.com,075480939,БИТОЛА,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво  за производство, трговија и услуги СЛАВОНА ДООЕЛ увоз-извоз Скопје - во ликвидација",kalauzarovasonja@yahoo.com,078/222283,АЕРОДРОМ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за консалтинг ГРАНТ ТОРНТОН КОНСАЛТИНГ ДОО Скопје,office@mk.gt.com,023214700,ЦЕНТАР,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за сметковдствени,книговодствени работи и даночно советување МЕГАМАК ЕКОНОМИК ДОО експорт-импорт Скопје",megamak_ekonomik@live.com,078/456788,АЕРОДРОМ,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за сметководство, консалтинг, трговија и услуги БАД-АГЕНС ДООЕЛ експорт-импорт Кавадарци",badagens2010@yahoo.com,043413528,КАВАДАРЦИ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за интелектуални услуги ФИНСС ДОО Скопје,info@finss.mk,3217-064/065,ГАЗИ БАБА,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство, услуги и трговија  на големо и мало СОПА ДООЕЛ увоз-извоз Скопје",sopaa133@gmail.com,023220-056,БУТЕЛ,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство, трговија и услуги БИЗНИС ЗОНА експорт-импорт ДОО Скопје",bizniszona@yahoo.com,071302275,АЕРОДРОМ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за книговодствени услуги и консалтинг ЕКСПЕРТ ПРО ДООЕЛ Скопје,ekspert@t.mk,02470470,АЕРОДРОМ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за сметководствени услуги ВЕРИФИКА СМТ ДООЕЛ Скопје,info@smt.mk,6146080,КИСЕЛА ВОДА,,https://www.isos.mk/registar-of-accounting-companies/
Друштвото за транспорт трговија и услуги СОМИ КОМПЈУТИНГ ДОО Гевгелија,somi.computing@t.mk,034/213-444,ГЕВГЕЛИЈА,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за даночен консалтинг и сметководство КАУНТ ДООЕЛ Скопје,simona_g@kaunt.mk,02/3296688,ЦЕНТАР,,https://www.isos.mk/registar-of-accounting-companies/
Tрговско друштво за услуги КНИГОВОДСТВЕНО БИРО-ФИБ ДООЕЛ Делчево,k.birofib@live.com,078/265-725,ДЕЛЧЕВО,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво со ограничена одговорност ТРГО СЕРВИС за трговија на големо и мало Василевски Александар увоз-извоз, услуги и производство Ресен ДООЕЛ",trgoservis_dooel@yahoo.com,047/453-205,РЕСЕН,,https://www.isos.mk/registar-of-accounting-companies/
"Трговско друштво за производство, трговија и услуги  ФАКТОРИНГ - КМЈ  увоз-извоз,  ДООЕЛ, Охрид",faktoring-kmj@t.mk,075399180,ОХРИД,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за сметководствено финансиски услуги ЕФЕС ДОО Скопје,t.efes@efes.com.mk,02/3110-247,ЦЕНТАР,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за сметководство,финансии и услуги ФИНН КОНСАЛТИНГ ДООЕЛ увоз-извоз Куманово",ariandeari@gmail.com,031618861,КУМАНОВО,,https://www.isos.mk/registar-of-accounting-companies/
